0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.5659;0.3765;0.2556;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.5305;0.4118;0.2;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.5981;0.2353;0.5;0
0;0;1;0;0;0;0;0.9471;0.3374;0.8648;0.4229;0.5981;0.2353;0.5;0
0;0;1;0;0;0;0;0.9523;0.4166;0.9169;0.4493;0.4405;0.4706;0.3556;0
0;0;1;0;0;0;0;0.9523;0.4166;0.9169;0.4493;0.5627;0.2824;0.2556;0
0;0;1;0;0;0;0;0.9523;0.4166;0.9169;0.4493;0.6077;0.2824;0.2;0
0;0;1;0;0;0;0;0.9523;0.4166;0.9169;0.4493;0.5209;0.3176;0.2;0
0;0;1;0;0;0;0;0.9523;0.4166;0.9169;0.4493;0.4855;0.3529;0.4;0
0;0;1;0;0;0;0;0.8968;0.1864;0.8495;0.511;0.418;0.5765;0.3;0
0;0;0;0;0;1;0;0.9445;0.3811;0.8941;0.2863;0.4405;0.4471;0.2;0
0;0;0;0;0;1;0;0.9445;0.3811;0.8941;0.2863;0.6077;0.2353;0.2556;0
0;0;0;0;0;1;0;0.9445;0.3811;0.8941;0.2863;0.5595;0.3529;0.3;0
0;0;0;0;0;1;0;0.9342;0.4521;0.9431;0.5507;0.4405;0.2706;0.5556;0
0;0;0;0;0;1;0;0.9342;0.4521;0.9431;0.5507;0.4566;0.1412;0.3556;0
0;1;0;0;0;0;0;0.9355;0.3212;0.8637;0.37;0.4695;0.3765;0.5;0
1;0;0;0;0;0;0;0.9329;0.9483;0.9584;0.3128;0.373;0.7294;0.8;0
1;0;0;0;0;0;0;0.9329;0.9483;0.9584;0.3128;0.373;0.7294;0.8;0
0;0;0;0;1;0;0;0.9445;0.4566;0.6011;0.3524;0.3859;0.5059;0.4;0
1;0;0;0;0;0;0;0.9458;0.6964;0.77;0.3568;0.2637;0.7059;0.0556;0
0;0;0;1;0;0;0;0.9819;0.7626;0.81;0.6123;0.582;0.3176;0.2556;0
0;0;1;0;0;0;0;0.9239;0.9955;0.9938;0.326;0.2605;0.7412;0.4;0
0;1;0;0;0;0;0;0.9355;0.3212;0.8637;0.37;0.4244;0.4941;0.5;0
0;0;0;0;0;0;1;0.9471;0.7095;0.7795;0.3612;0.6077;0.4588;0.2;0
0;0;0;1;0;0;0;0.9316;0.0613;0.0266;0.3524;0.209;0.4235;0.6;0
1;0;0;0;0;0;0;0;0;0.1917;0;0.0965;1;0.0556;0
0;0;0;0;1;0;0;0.9677;0.3453;0.5288;0.5242;0.5498;0.2824;0.7556;0
0;0;0;1;0;0;0;0.929;0.6651;0.7448;0.2996;0.4502;0.5647;0.2556;0
0;0;0;0;1;0;0;0.9871;0.7464;0.7999;0.793;0.836;0.1647;0.1556;0
0;0;0;1;0;0;0;0.9406;0.8522;0.8748;0.2775;0.5884;0.5059;0.2556;0
0;1;0;0;0;0;0;0.9406;0.9397;0.9513;0.3392;0.6141;0.3412;0.4556;0
1;0;0;0;0;0;0;0.9406;0.621;0.7096;0.3348;0.6013;0.4118;0.2;0
1;0;0;0;0;0;0;0.9265;0.3294;0.8709;0.5022;0.5916;0.4706;0.5556;0
0;0;0;1;0;0;0;0.9316;0.0613;0.0266;0.3524;0.3023;0.3882;0.5556;0
0;0;1;0;0;0;0;0.9819;0.7784;0.8195;0.5286;0.6785;0.2235;0.3;0
0;0;1;0;0;0;0;0.9819;0.7784;0.8195;0.5286;0.6785;0.2235;0.3;0
0;0;0;0;0;0;1;0.8516;0.0289;0.0591;0.1806;0.1704;0.6588;0.6556;0
0;0;1;0;0;0;0;0.9342;0.3108;0.8563;0.3172;0.5949;0.3647;0.2556;0
1;0;0;0;0;0;0;0.9329;0.9483;0.9584;0.3128;0.6334;0.3294;0.4;0
0;0;0;0;0;1;0;0.9639;0.0479;0.0208;0.5022;0.418;0.0471;0.8;0
0;0;0;0;0;0;1;0.8439;0.0121;0.0455;0.0969;0.0997;0.6235;0.1556;0
1;0;0;0;0;0;0;0.8555;0.0272;0.0575;0.1542;0.254;0.5529;0.1556;0
1;0;0;0;0;0;0;0.9265;0.3294;0.8709;0.5022;0.5852;0.4706;0.5;0
1;0;0;0;0;0;0;0.9406;0.621;0.7096;0.3348;0.7106;0.2118;0.3556;0
0;1;0;0;0;0;0;0.9677;0.7926;0.8294;0.37;0.7621;0.2;0.3;0
0;0;0;0;1;0;0;0.9626;0.1668;0.3399;0.6167;0.8296;0.2235;0.4556;0
0;0;0;0;1;0;0;0.9626;0.1668;0.3399;0.6167;0.8296;0.2235;0.4556;0
0;0;0;1;0;0;0;0.9342;0.3001;0.8488;0.3656;0.6624;0.3647;0.4;0
0;0;1;0;0;0;0;0.9819;0.7784;0.8195;0.5286;0.7331;0.2471;0.4;0
0;0;0;1;0;0;0;0.929;0.6651;0.7448;0.2996;0.6141;0.3059;0.3556;0
0;0;0;0;1;0;0;0.8929;0.2884;0.8411;0.163;0.6302;0.2235;0.2;0
0;0;0;0;0;1;0;0.9794;0.7271;0.7893;0.4185;0.8264;0.1412;0.2;0
0;1;0;0;0;0;0;0.8826;1;1;0.1762;0.4759;0.6118;0.5;0
0;1;0;0;0;0;0;0.8516;0.0245;0.0552;0.1278;0.3859;0.3647;0.4;0
0;0;1;0;0;0;0;0.9239;0.9955;0.9938;0.326;0.5691;0.3412;0.3;0
0;0;0;0;0;1;0;0.9497;0.3277;0.5187;0.533;0.6817;0.1882;0.5556;0
0;0;1;0;0;0;0;0.8439;0.0214;0.0527;0.1189;0.4019;0.3176;0.2556;0
0;0;1;0;0;0;0;0.8503;0.0072;0.0419;0.1454;0.1929;0.4471;1;0
0;0;0;0;0;0;1;0.9497;0.3136;0.5092;0.4317;0.6624;0.1412;0.4556;0
0;1;0;0;0;0;0;0.9677;0.7926;0.8294;0.37;0.7781;0.2118;0.3556;0
1;0;0;0;0;0;0;0.9665;0.8063;0.8387;0.4449;0.7042;0.4118;0.4;0
0;0;0;1;0;0;0;0.9819;0.7626;0.81;0.6123;0.8135;0.1412;0.5;0
0;0;0;0;0;1;0;0.9548;0.5617;0.666;0.3921;0.7749;0.2824;0.3;0
0;0;0;0;1;0;0;0.9639;0.0558;0.0239;0.4361;0.373;0.1059;0.6;0
1;0;0;0;0;0;0;0.9458;0.6964;0.77;0.3568;0.7299;0.3176;0.5556;0
1;0;0;0;0;0;0;0.9406;0.621;0.7096;0.3348;0.7267;0.2471;0.4;0
0;0;0;0;1;0;0;0.9871;0.7464;0.7999;0.793;0.9196;0.0471;0.4556;0
1;0;0;0;0;0;0;0.9058;0.9028;0.9241;0.2291;0.8714;0.1412;0.3556;0
0;1;0;0;0;0;0;0.9355;0.3212;0.8637;0.37;0.6463;0.3882;0.4;0
0;1;0;0;0;0;0;0.9677;0.7926;0.8294;0.37;0.7942;0.1882;0.3556;0
0;0;0;1;0;0;0;0.9406;0.8522;0.8748;0.2775;0.5852;0.4824;0.2;0
0;0;0;1;0;0;0;0.9406;0.8522;0.8748;0.2775;0.5852;0.4824;0.2;0
0;0;0;0;0;0;1;0.9471;0.7095;0.7795;0.3612;0.8264;0.2118;0.2;0
1;0;0;0;0;0;0;0.9406;0.621;0.7096;0.3348;0.7203;0.3412;0.4;0
0;0;0;1;0;0;0;0.9161;0.9859;0.9867;0.2996;0.5531;0.3529;0.3556;0
0;1;0;0;0;0;0;0.9471;0.6096;0.7006;0.4229;0.6785;0.2941;0.4;0
1;0;0;0;0;0;0;0.9665;0.8063;0.8387;0.4449;0.6013;0.6;0.5;0
0;0;1;0;0;0;0;0.9277;0.9259;0.9421;0.2423;0.6431;0.3529;0.3556;0
0;1;0;0;0;0;0;0.9303;0.2881;0.4324;0.2467;0.6945;0.4235;0.1556;0
0;0;0;0;0;0;1;0.9471;0.7095;0.7795;0.3612;0.791;0.2353;0.1;0
0;1;0;0;0;0;0;0.9123;0.8701;0.8919;0.4273;0.3859;0.6824;0.2556;0
0;1;0;0;0;0;0;0.9677;0.7926;0.8294;0.37;0.6881;0.4471;0.4;0
0;0;1;0;0;0;0;0.9342;0.3108;0.8563;0.3172;0.5434;0.3647;0.2;0
0;0;1;0;0;0;0;0.9239;0.9955;0.9938;0.326;0.4502;0.5059;0.3556;0
0;0;0;0;0;0;1;0.9471;0.7095;0.7795;0.3612;0.7492;0.1647;0.1556;0
0;0;0;0;0;0;1;0.8929;0.082;0.0395;0.163;0.2797;0.5765;0.3;0
0;0;1;0;0;0;0;0.929;0.275;0.4227;0.7401;0.4051;0.7412;0.8444;0
0;0;1;0;0;0;0;0.9239;0.9955;0.9938;0.326;0.4502;0.5059;0.3556;0
1;0;0;0;0;0;0;0.9716;0.1613;0.1088;0.4714;0.4855;0.7647;0.4556;0
1;0;0;0;0;0;0;0.9458;0.6964;0.77;0.3568;0.5434;0.6471;0.2;0
0;0;0;0;1;0;0;0.9639;0.0558;0.0239;0.4361;0.2154;0.2353;0.8444;0
0;0;0;0;1;0;0;0.9161;0.9779;0.9805;0.4449;0.2669;0.7294;0.4;0
1;0;0;0;0;0;0;0.9406;0.621;0.7096;0.3348;0.5498;0.5412;0.5;0
0;0;0;0;1;0;0;0.9871;0.7464;0.7999;0.793;0.6817;0.4;0.5556;0
0;0;1;0;0;0;0;0.9265;0.6744;0.7529;0.7181;0.3087;0.8588;0.5;0
0;0;0;0;0;0;1;0.9394;0.817;0.8475;0.3304;0.4984;0.5882;0.4;0
0;0;0;1;0;0;0;0.9123;0.9135;0.9328;0.2467;0.4887;0.4588;0.3;0
0;0;0;1;0;0;0;0.9406;0.8522;0.8748;0.2775;0.4695;0.4824;0.3;0
0;0;0;0;0;0;1;0.9794;0.5476;0.6559;0.7357;0.5048;0.3882;0.2556;0
0;0;0;1;0;0;0;0.9406;0.8522;0.8748;0.2775;0.463;0.5176;0.2556;0
0;0;0;0;1;0;0;0.9419;0.6558;0.7365;0.3436;0.5691;0.4118;0.4;0
0;1;0;0;0;0;0;0.9677;0.7926;0.8294;0.37;0.537;0.5765;0.5;0
0;1;0;0;0;0;0;0.9406;0.9397;0.9513;0.3392;0.4277;0.6706;0.8444;0
0;1;0;0;0;0;0;0.9677;0.7926;0.8294;0.37;0.537;0.5765;0.5;0
0;1;0;0;0;0;0;0.9677;0.7926;0.8294;0.37;0.537;0.5765;0.5;0
1;0;0;0;0;0;0;0.9329;0.9483;0.9584;0.3128;0.3955;0.7176;0.8;0
0;0;0;0;0;1;0;0.7277;0.0114;0.0097;0.0837;0.0772;0.7882;0.6556;0
0;0;0;0;0;1;0;0.7277;0.0114;0.0097;0.0837;0.0932;0.7294;0.5556;0
0;1;0;0;0;0;0;0.7845;0.0086;0.0087;0.0793;0.0772;0.5176;0.0556;0
0;0;0;0;0;0;1;0.8839;0.0482;0.034;0.3128;0.2572;0.3529;0.6;0
0;0;0;0;1;0;0;0.9226;0.06;0.0389;0.3216;0.2894;0.3059;0.5556;0
0;0;0;1;0;0;0;0.9368;0.0672;0.0417;0.3744;0.3569;0.1412;0.3556;0
1;0;0;0;0;0;0;0.9329;0.0465;0.0208;0.5419;0.3698;0.2118;1;0
1;0;0;0;0;0;0;0.9329;0.0465;0.0208;0.5419;0.4952;0.1412;0.6;0
0;0;1;0;0;0;0;0.9148;0.0837;0.0772;0.2511;0.508;0.2941;0.4;0
0;0;0;0;0;0;1;0.8968;0.3277;0.2593;0.207;0.3891;0.7529;0.4;0
0;1;0;0;0;0;0;0.9265;0.2068;0.287;0.4141;0.717;0.4118;0.3;0
0;0;0;1;0;0;0;0.9587;0.3539;0.3621;0.4758;0.7781;0.2353;0.2556;0
0;0;0;1;0;0;0;0.9677;0.4156;0.4014;0.793;0.6592;0.2941;1;0
0;0;0;1;0;0;0;0.9652;0.2901;0.454;0.4361;0.8039;0.1529;0.1;0
1;0;0;0;0;0;0;0.9677;0.3453;0.4873;0.6476;0.7685;0.3529;0.4;0
1;0;0;0;0;0;0;0.9677;0.3453;0.4873;0.6476;0.5145;0.7882;0.4556;0
0;0;0;0;0;0;1;0.9097;0.3542;0.4969;0.2819;0.6559;0.4941;0.5;0
0;0;0;1;0;0;0;0.9613;0.3904;0.6475;0.4185;0.9003;0.1176;0.4556;0
0;0;0;1;0;0;0;0.9613;0.3904;0.6475;0.4185;0.9003;0.0824;0.5;0
1;0;0;0;0;0;0;0.9832;0.4452;0.6793;0.6211;0.6817;0.2941;0.6;0
1;0;0;0;0;0;0;0.9832;0.4452;0.6793;0.6211;0.926;0.1412;0.5556;0
1;0;0;0;0;0;0;0.9832;0.4452;0.6793;0.6211;0.9936;0.1176;0.4;0
0;0;0;0;0;0;1;0.9845;0.4631;0.69;0.9383;0.9132;0.1529;0.3556;0
0;0;0;0;0;1;0;0.9858;0.4831;0.7012;0.7797;0.7042;0.3294;0.6556;0
0;0;0;0;0;1;0;0.9858;0.4831;0.7012;0.7797;0.7781;0.2235;0.3556;0
0;0;0;0;0;1;0;0.9858;0.4831;0.7012;0.7797;0.5531;0.6588;0.8;0
0;0;0;0;1;0;0;0.9858;0.4831;0.7012;0.7797;0.5916;0.5059;0.1;0
0;0;0;0;1;0;0;0.9858;0.4831;0.7012;0.7797;0.8521;0.2118;0.4;0
0;0;1;0;0;0;0;0.9961;0.5407;0.7338;0.4978;0.9711;0.1412;0.2;0
0;0;1;0;0;0;0;0.9961;0.5407;0.7338;0.4978;0.8135;0.1647;0.4556;0
0;1;0;0;0;0;0;0.9974;0.5613;0.7448;0.6167;0.9196;0.1765;0.5;0
0;0;0;0;0;0;1;1;0.601;0.7669;0.7401;0.6977;0.3176;0.2;0
0;0;0;0;0;0;1;1;0.601;0.7669;0.7401;0.9775;0.1294;0.3;0
0;0;0;0;0;1;0;0.9987;0.6203;0.7779;0.63;0.9678;0.1412;0.2;0
0;0;0;0;0;1;0;0.9987;0.6203;0.7779;0.63;1;0.1294;0.2556;0
0;0;0;0;0;1;0;0.9987;0.6203;0.7779;0.63;0.8071;0.5647;0.5;1
0;0;0;0;0;1;0;0.9987;0.6203;0.7779;0.63;0.6238;0.5882;0.5;0.13
0;0;0;0;0;1;0;0.9987;0.6203;0.7779;0.63;0.6238;0.5882;0.5;0.13
0;0;0;0;0;1;0;0.9987;0.6203;0.7779;0.63;0.5949;0.6353;0.5;0.06
0;0;0;0;1;0;0;0.9781;0.4766;0.7989;0.8811;0.8682;0.1765;0.5;0
0;0;0;0;1;0;0;0.9781;0.4766;0.7989;0.8811;0.8585;0.1647;0.5;0
0;0;0;1;0;0;0;0.9329;0.5586;0.8637;0.4449;0.7878;0.2353;0.1556;0
0;0;1;0;0;0;0;0.9329;0.5713;0.8733;0.3128;0.5241;0.6824;0.9;0
0;0;1;0;0;0;0;0.9329;0.5713;0.8733;0.3128;0.7621;0.3059;0.3556;0
0;0;1;0;0;0;0;0.9329;0.5713;0.8733;0.3128;0.7621;0.3059;0.3556;0
0;0;1;0;0;0;0;0.9329;0.5713;0.8733;0.3128;0.6077;0.6588;0.8;0.22
0;0;1;0;0;0;0;0.9329;0.5713;0.8733;0.3128;0.5145;0.5529;0.5556;0
1;0;0;0;0;0;0;0.8116;0.1916;0.7713;0.0837;0.8232;0.2353;0.2556;0
1;0;0;0;0;0;0;0.8116;0.1916;0.7713;0.0837;0.8232;0.2;0.2556;0
1;0;0;0;0;0;0;0.8116;0.1916;0.7713;0.0837;0.6334;0.6588;0.6;0
1;0;0;0;0;0;0;0.8116;0.1916;0.7713;0.0837;0.6109;0.6471;0.7;0
0;1;0;0;0;0;0;0.9768;0.4993;0.7116;0.4978;0.7524;0.3176;0.4;0
0;0;0;0;0;1;0;0.7845;0.0065;0.1159;0.0485;0.3087;0.1882;0.4556;0
